genomospecies	GCF	BGC	GCC	Accession_ID	Description	Product_Prediction	BiGSCAPE_class	Organism	Taxonomy	length	genome	source	domain	phylum	class	order	family	genus	species
PN1RL.bin.187	GCF10621	PN1RL.bin.187_k141_1923499.region001	GCC10621	k141_1923499	k141_1923499	RRE-containing	RiPPs	NA	NA	20267	PN1RL.bin.187	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.187	GCF17077	PN1LL.bin.17_k141_329590.region001	GCC12431	k141_329590	k141_329590	RRE-containing	RiPPs	NA	NA	9827	PN1LL.bin.17	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.187	GCF18045	PN1RL.bin.187_k141_1508036.region001	GCC13195	k141_1508036	k141_1508036	RRE-containing	RiPPs	NA	NA	14884	PN1RL.bin.187	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.199	GCF10356	PN1RF.bin.123_k141_1804105.region001	GCC12280	k141_1804105	k141_1804105	cyclic-lactone-autoinducer	RiPPs	NA	NA	13690	PN1RF.bin.123	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__DTU089	s__
PN1RL.bin.199	GCF10474	PN1RI.bin.122_k141_379200.region001	GCC09714	k141_379200	k141_379200	betalactone	Others	NA	NA	5396	PN1RI.bin.122	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__DTU089	s__
PN1RL.bin.199	GCF10622	PN1RL.bin.199_k141_1178138.region001	GCC11251	k141_1178138	k141_1178138	betalactone	Others	NA	NA	22531	PN1RL.bin.199	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__DTU089	s__
PN1RL.bin.199	GCF10623	PN1RF.bin.123_k141_1395015.region001	GCC11634	k141_1395015	k141_1395015	RRE-containing	RiPPs	NA	NA	9707	PN1RF.bin.123	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__DTU089	s__
PN1RL.bin.199	GCF10624	PN1RL.bin.199_k141_774167.region001	GCC12427	k141_774167	k141_774167	cyclic-lactone-autoinducer	RiPPs	NA	NA	9325	PN1RL.bin.199	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__DTU089	s__
PN1RL.bin.199	GCF15349	PN1RC.bin.151_k141_269681.region001	GCC12637	k141_269681	k141_269681	betalactone	Others	NA	NA	16314	PN1RC.bin.151	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__DTU089	s__
PN1RL.bin.23	GCF10625	PN1RL.bin.23_k141_1456239.region001	GCC16603	k141_1456239	k141_1456239	ranthipeptide	RiPPs	NA	NA	21590	PN1RL.bin.23	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UMGS1491	s__
PN1RL.bin.42	GCF09085	PN1RL.bin.42_k141_516469.region001	GCC09666	k141_516469	k141_516469	ranthipeptide	RiPPs	NA	NA	21712	PN1RL.bin.42	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.42	GCF09399	PN1RL.bin.42_k141_452491.region001	GCC09399	k141_452491	k141_452491	NRPS	NRPS	NA	NA	7650	PN1RL.bin.42	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.42	GCF10634	PN1RL.bin.42_k141_528342.region001	GCC03613	k141_528342	k141_528342	cyclic-lactone-autoinducer	RiPPs	NA	NA	20739	PN1RL.bin.42	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.42	GCF14013	PN1RL.bin.42_k141_28554.region001	GCC16501	k141_28554	k141_28554	RRE-containing	RiPPs	NA	NA	20267	PN1RL.bin.42	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.62	GCF03771	PN1RL.bin.62_k141_2191701.region001	GCC04353	k141_2191701	k141_2191701	RRE-containing	RiPPs	NA	NA	16666	PN1RL.bin.62	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.bin.62	GCF09401	PN1RL.bin.62_k141_1995025.region001	GCC09983	k141_1995025	k141_1995025	RRE-containing	RiPPs	NA	NA	20264	PN1RL.bin.62	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__Ruminococcus_E	s__
PN1RL.vae.10596	GCF10646	PN1RL.vae.10596_k141_1784786.region001	GCC17152	k141_1784786	k141_1784786	cyclic-lactone-autoinducer	RiPPs	NA	NA	11099	PN1RL.vae.10596	metagenome-assembly	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__RUG591	s__RUG591 sp945871105
PN1RL.vae.10794	GCF14282	PN1RL.vae.10794_k141_1407107.region001	GCC12680	k141_1407107	k141_1407107	cyclic-lactone-autoinducer	RiPPs	NA	NA	14691	PN1RL.vae.10794	metagenome-assembly	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__CAKPTA01	s__
PN1RL.vae.14061	GCF08157	PN3RE.vae.30406_k141_1439684.region001	GCC05051	k141_1439684	k141_1439684	ranthipeptide	RiPPs	NA	NA	10141	PN3RE.vae.30406	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__UMGS973	s__
PN1RL.vae.14061	GCF09886	PN3RE.vae.30406_k141_1630611.region001	GCC08256	k141_1630611	k141_1630611	ranthipeptide	RiPPs	NA	NA	11589	PN3RE.vae.30406	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__UMGS973	s__
PN1RL.vae.14061	GCF10651	PN7RF.vae.6399_k141_281677.region001	GCC10651	k141_281677	k141_281677	betalactone	Others	NA	NA	23796	PN7RF.vae.6399	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__UMGS973	s__
PN1RL.vae.14434	GCF14282	PN1RL.vae.14434_k141_1609688.region001	GCC12680	k141_1609688	k141_1609688	cyclic-lactone-autoinducer	RiPPs	NA	NA	11663	PN1RL.vae.14434	metagenome-assembly	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__UMGS1271	s__UMGS1271 sp900550255
PN1RL.vae.15923	GCF06131	PN1RK.vae.38378_k141_1770249.region001	GCC06131	k141_1770249	k141_1770249	ranthipeptide	RiPPs	NA	NA	11006	PN1RK.vae.38378	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__JALENY01	s__JALENY01 sp022767285
PN1RL.vae.15923	GCF10049	PN1RL.vae.15923_k141_338639.region001	GCC10049	k141_338639	k141_338639	ranthipeptide	RiPPs	NA	NA	19683	PN1RL.vae.15923	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__JALENY01	s__JALENY01 sp022767285
PN1RL.vae.15923	GCF10595	PN1RK.vae.38378_k141_2805534.region001	GCC13749	k141_2805534	k141_2805534	RRE-containing	RiPPs	NA	NA	12806	PN1RK.vae.38378	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__JALENY01	s__JALENY01 sp022767285
PN1RL.vae.15923	GCF10653	PN1RL.vae.15923_k141_1476625.region001	GCC13949	k141_1476625	k141_1476625	RRE-containing	RiPPs	NA	NA	18419	PN1RL.vae.15923	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__JALENY01	s__JALENY01 sp022767285
PN1RL.vae.15923	GCF10985	PN2CH.vae.6906_k141_910271.region001	GCC15582	k141_910271	k141_910271	RRE-containing	RiPPs	NA	NA	5147	PN2CH.vae.6906	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__JALENY01	s__JALENY01 sp022767285
PN1RL.vae.2179	GCF10665	PN1RL.vae.2179_k141_1717979.region001	GCC06756	k141_1717979	k141_1717979	ranthipeptide	RiPPs	NA	NA	11720	PN1RL.vae.2179	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__CAG-272	g__UMGS911	s__
PN1RL.vae.2409	GCF04607	PN11RA.vae.33026_k141_189815.region001	GCC10102	k141_189815	k141_189815	RRE-containing	RiPPs	NA	NA	5078	PN11RA.vae.33026	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp945862785
PN1RL.vae.2409	GCF08027	PN14RS.vae.710_k141_1272446.region001	GCC17249	k141_1272446	k141_1272446	RRE-containing	RiPPs	NA	NA	6977	PN14RS.vae.710	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp945862785
PN1RL.vae.2409	GCF10669	PN1RL.vae.2409_k141_678852.region001	GCC13913	k141_678852	k141_678852	ranthipeptide	RiPPs	NA	NA	7557	PN1RL.vae.2409	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp945862785
PN1RL.vae.2409	GCF11755	PN2RI.vae.4926_k141_13179.region001	GCC11226	k141_13179	k141_13179	RRE-containing	RiPPs	NA	NA	15767	PN2RI.vae.4926	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp945862785
PN1RL.vae.2409	GCF15735	PN1RL.vae.2409_k141_1817519.region001	GCC11226	k141_1817519	k141_1817519	RRE-containing	RiPPs	NA	NA	15953	PN1RL.vae.2409	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Dysosmobacter	s__Dysosmobacter sp945862785
PN1RL.vae.2467	GCF13222	PN1RK.vae.2466_k141_2844494.region001	GCC17043	k141_2844494	k141_2844494	cyclic-lactone-autoinducer	RiPPs	NA	NA	5323	PN1RK.vae.2466	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA6857	s__
PN1RL.vae.2467	GCF17211	PN1RL.vae.2467_k141_475170.region001	GCC17211	k141_475170	k141_475170	ranthipeptide	RiPPs	NA	NA	6142	PN1RL.vae.2467	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA6857	s__
PN1RL.vae.2467	GCF17212	PN1RK.vae.2466_k141_1538990.region001	GCC03970	k141_1538990	k141_1538990	betalactone	Others	NA	NA	8020	PN1RK.vae.2466	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA6857	s__
PN1RL.vae.2755	GCF06936	PN1RL.vae.2755_k141_375985.region001	GCC09168	k141_375985	k141_375985	ranthipeptide	RiPPs	NA	NA	5510	PN1RL.vae.2755	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.2755	GCF07679	PN1RL.vae.2755_k141_2182971.region001	GCC14020	k141_2182971	k141_2182971	RRE-containing	RiPPs	NA	NA	14736	PN1RL.vae.2755	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.2755	GCF10671	PN1RL.vae.2755_k141_1302716.region001	GCC15603	k141_1302716	k141_1302716	betalactone	Others	NA	NA	6744	PN1RL.vae.2755	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.2755	GCF10672	PN1RL.vae.2755_k141_1407213.region001	GCC07932	k141_1407213	k141_1407213	RRE-containing	RiPPs	NA	NA	14999	PN1RL.vae.2755	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.2755	GCF10673	PN1RL.vae.2755_k141_1503541.region001	GCC15582	k141_1503541	k141_1503541	RRE-containing	RiPPs	NA	NA	7295	PN1RL.vae.2755	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.35177	GCF07022	PN14RG.vae.28332_k141_1835766.region001	GCC10325	k141_1835766	k141_1835766	RRE-containing	RiPPs	NA	NA	6083	PN14RG.vae.28332	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.35177	GCF10679	PN14RG.vae.28332_k141_1245856.region001	GCC06756	k141_1245856	k141_1245856	RRE-containing	RiPPs	NA	NA	11004	PN14RG.vae.28332	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.35177	GCF17809	PN14RG.vae.28332_k141_806257.region001	GCC05767	k141_806257	k141_806257	betalactone	Others	NA	NA	16811	PN14RG.vae.28332	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN1RL.vae.3552	GCF15846	PN6RT.vae.1360_k141_1195745.region001	GCC04274	k141_1195745	k141_1195745	ranthipeptide	RiPPs	NA	NA	6291	PN6RT.vae.1360	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__Faecousia sp017622995
PN1RL.vae.4386	GCF10682	PN13RN.vae.21888_k141_1826693.region001	GCC09587	k141_1826693	k141_1826693	arylpolyene	Others	NA	NA	13133	PN13RN.vae.21888	metagenome-assembly	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__RFP12	f__UBA1067	g__RGIG6720	s__
PN1RL.vae.4386	GCF10683	PN14RI.vae.14591_k141_267697.region001	GCC05826	k141_267697	k141_267697	arylpolyene	Others	NA	NA	28252	PN14RI.vae.14591	metagenome-assembly	d__Bacteria	p__Verrucomicrobiota	c__Kiritimatiellia	o__RFP12	f__UBA1067	g__RGIG6720	s__
PN1RL.vae.5420	GCF04040	PN1RL.vae.5420_k141_777765.region001	GCC03129	k141_777765	k141_777765	ranthipeptide	RiPPs	NA	NA	21395	PN1RL.vae.5420	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA11957	s__
PN1RL.vae.5420	GCF13852	PN1RL.vae.5420_k141_2088989.region001	GCC15087	k141_2088989	k141_2088989	RRE-containing	RiPPs	NA	NA	13324	PN1RL.vae.5420	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA11957	s__
PN1RL.vae.5420	GCF17535	PN10RF.bin.137_k141_449269.region001	GCC08831	k141_449269	k141_449269	RRE-containing	RiPPs	NA	NA	13421	PN10RF.bin.137	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA11957	s__
PN1RL.vae.827	GCF03640	PN11RG.vae.11024_k141_1885976.region001	GCC05085	k141_1885976	k141_1885976	RRE-containing	RiPPs	NA	NA	19219	PN11RG.vae.11024	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__CALZFJ01	s__
PN1RL.vae.827	GCF03970	PN10RN.vae.35562_k141_1297141.region001	GCC03970	k141_1297141	k141_1297141	resorcinol	Others	NA	NA	8982	PN10RN.vae.35562	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__CALZFJ01	s__
PN1RL.vae.827	GCF05085	PN6RC.vae.12626_k141_140163.region001	GCC05085	k141_140163	k141_140163	RRE-containing	RiPPs	NA	NA	14526	PN6RC.vae.12626	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__CALZFJ01	s__
PN2CA.bin.71	GCF09991	PN1RA.bin.233_k141_352934.region001	GCC18332	k141_352934	k141_352934	ranthipeptide	RiPPs	NA	NA	8029	PN1RA.bin.233	metagenome-assembly	d__Bacteria	p__Bacillota_B	c__Dehalobacteriia	o__UBA4068	f__UBA5755	g__JAHZFN01	s__
PN2CA.vae.30002	GCF11835	PN3CA.bin.79_k141_581588.region001	GCC11835	k141_581588	k141_581588	RRE-containing	RiPPs	NA	NA	10245	PN3CA.bin.79	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__
PN2CA.vae.30002	GCF11836	PN2CA.vae.30002_k141_438129.region001	GCC14846	k141_438129	k141_438129	ranthipeptide	RiPPs	NA	NA	15618	PN2CA.vae.30002	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Ruminococcus	s__
PN2CB.bin.101	GCF13298	PN2CB.bin.101_k141_1004280.region001	GCC09774	k141_1004280	k141_1004280	arylpolyene	Others	NA	NA	7586	PN2CB.bin.101	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__Cryptobacteroides sp016295245
PN2CB.bin.112	GCF10724	PN2CB.bin.112_k141_851942.region001	GCC15830	k141_851942	k141_851942	ranthipeptide	RiPPs	NA	NA	5060	PN2CB.bin.112	metagenome-assembly	d__Bacteria	p__Bacillota_C	c__Negativicutes	o__Selenomonadales	f__Selenomonadaceae	g__CAMCDL01	s__CAMCDL01 sp945873565
PN2CB.bin.32	GCF13054	PN2CB.bin.32_k141_1296246.region001	GCC17000	k141_1296246	k141_1296246	arylpolyene	Others	NA	NA	7430	PN2CB.bin.32	metagenome-assembly	d__Bacteria	p__Desulfobacterota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Desulfovibrio	s__Desulfovibrio sp900556755
PN2CB.bin.43	GCF11069	PN2GG.bin.28_k141_301464.region001	GCC02633	k141_301464	k141_301464	T3PKS	PKSother	NA	NA	6548	PN2GG.bin.28	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae	g__Ornithinimicrobium	s__
PN2CB.bin.43	GCF11071	PN2GI.bin.37_k141_114830.region001	GCC16408	k141_114830	k141_114830	T3PKS	PKSother	NA	NA	10946	PN2GI.bin.37	metagenome-assembly	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Dermatophilaceae	g__Ornithinimicrobium	s__
PN2CB.bin.66	GCF11516	PN2CB.bin.66_k141_1598158.region001	GCC00029	k141_1598158	k141_1598158	terpene	Terpene	NA	NA	20846	PN2CB.bin.66	metagenome-assembly	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__RF32	f__CAG-239	g__CAG-267	s__
PN2CB.vae.22637	GCF04183	PN10RM.vae.13501_k141_108992.region001	GCC06013	k141_108992	k141_108992	arylpolyene	Others	NA	NA	16052	PN10RM.vae.13501	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__UBA4372	s__UBA4372 sp945788385
PN2CB.vae.22637	GCF09436	PN2CB.vae.22637_k141_1116327.region001	GCC10605	k141_1116327	k141_1116327	arylpolyene	Others	NA	NA	7252	PN2CB.vae.22637	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__UBA4372	s__UBA4372 sp945788385
PN2CB.vae.22637	GCF10998	PN2CI.vae.11667_k141_1611060.region001	GCC06518	k141_1611060	k141_1611060	betalactone	Others	NA	NA	16625	PN2CI.vae.11667	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__UBA4372	s__UBA4372 sp945788385
PN2CC.bin.88	GCF13272	PN2RH.bin.27_k141_171943.region001	GCC08606	k141_171943	k141_171943	terpene	Terpene	NA	NA	5958	PN2RH.bin.27	metagenome-assembly	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Akkermansia	s__Akkermansia sp022787425
PN2CC.vae.10734	GCF07935	PN2CC.vae.10734_k141_7405.region001	GCC10982	k141_7405	k141_7405	cyclic-lactone-autoinducer	RiPPs	NA	NA	20786	PN2CC.vae.10734	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__
PN2CC.vae.10734	GCF08000	PN9RQ.bin.65_k141_1253699.region001	GCC09966	k141_1253699	k141_1253699	NRPS	NRPS	NA	NA	8560	PN9RQ.bin.65	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__
PN2CC.vae.10734	GCF09477	PN2CC.vae.10734_k141_1466532.region001	GCC08511	k141_1466532	k141_1466532	ranthipeptide	RiPPs	NA	NA	12911	PN2CC.vae.10734	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__
PN2CC.vae.10734	GCF13229	PN9RP.vae.8164_k141_1568429.region001	GCC13229	k141_1568429	k141_1568429	ranthipeptide	RiPPs	NA	NA	11515	PN9RP.vae.8164	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__
PN2CC.vae.10734	GCF17980	PN6RT.vae.8163_k141_97031.region001	GCC14615	k141_97031	k141_97031	RRE-containing	RiPPs	NA	NA	5324	PN6RT.vae.8163	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Clostridium	s__
PN2CC.vae.17166	GCF15472	PN6RL.vae.4812_k141_1021658.region001	GCC18239	k141_1021658	k141_1021658	RRE-containing	RiPPs	NA	NA	7410	PN6RL.vae.4812	metagenome-assembly	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__SIG230	s__
PN2CC.vae.45014	GCF10805	PN2CC.vae.45014_k141_1644892.region001	GCC13003	k141_1644892	k141_1644892	cyclic-lactone-autoinducer	RiPPs	NA	NA	11428	PN2CC.vae.45014	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
PN2CC.vae.45014	GCF10806	PN2CC.vae.45014_k141_1837279.region001	GCC14185	k141_1837279	k141_1837279	RRE-containing	RiPPs	NA	NA	11922	PN2CC.vae.45014	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
PN2CC.vae.45014	GCF10807	PN2CC.vae.45014_k141_680346.region001	GCC15519	k141_680346	k141_680346	ranthipeptide	RiPPs	NA	NA	11088	PN2CC.vae.45014	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__	s__
PN2CC.vae.7452	GCF05533	PN13RF.bin.50_k141_630440.region001	GCC12705	k141_630440	k141_630440	betalactone	Others	NA	NA	12414	PN13RF.bin.50	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Anaerovoracaceae	g__RUG099	s__
PN2CD.bin.13	GCF12796	PN3LH.vae.11449_k141_1531710.region001	GCC09714	k141_1531710	k141_1531710	arylpolyene	Others	NA	NA	5883	PN3LH.vae.11449	metagenome-assembly	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Treponematales	f__Treponemataceae	g__Treponema_D	s__
PN2CD.vae.17192	GCF10827	PN2CD.vae.17192_k141_1754274.region001	GCC06033	k141_1754274	k141_1754274	NRPS-like	NRPS	NA	NA	7205	PN2CD.vae.17192	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Wujia	s__
PN2CD.vae.17192	GCF10829	PN2CD.vae.17192_k141_2034284.region001	GCC09966	k141_2034284	k141_2034284	NRPS	NRPS	NA	NA	21855	PN2CD.vae.17192	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Wujia	s__
PN2CD.vae.17192	GCF16382	PN2CD.vae.17192_k141_2010147.region001	GCC04400	k141_2010147	k141_2010147	ranthipeptide	RiPPs	NA	NA	21386	PN2CD.vae.17192	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Wujia	s__
PN2CD.vae.19363	GCF10831	PN2CD.vae.19363_k141_1910066.region001	GCC11657	k141_1910066	k141_1910066	ranthipeptide	RiPPs	NA	NA	19164	PN2CD.vae.19363	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN2CD.vae.19363	GCF12798	PN3CH.vae.13046_k141_1016873.region001	GCC10587	k141_1016873	k141_1016873	betalactone	Others	NA	NA	8529	PN3CH.vae.13046	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN2CD.vae.19363	GCF13267	PN2CD.vae.19363_k141_1773051.region001	GCC08313	k141_1773051	k141_1773051	betalactone	Others	NA	NA	18748	PN2CD.vae.19363	metagenome-assembly	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__
PN2CD.vae.20473	GCF06900	PN2CD.vae.20473_k141_1128265.region001	GCC04955	k141_1128265	k141_1128265	NRPS-like	NRPS	NA	NA	33427	PN2CD.vae.20473	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__
PN2CD.vae.20473	GCF10813	PN2CD.vae.20473_k141_1352754.region001	GCC03306	k141_1352754	k141_1352754	RRE-containing	RiPPs	NA	NA	20270	PN2CD.vae.20473	metagenome-assembly	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Prevotella	s__
