name	vOTU_rename	contig_len	provirus	checkv_quality	miuvig_quality	completeness	contamination	family	host	type	expand	AMG_count
PN13RQ|k141_736015	vOTU_04340	23228	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN14RB|k141_1013149	vOTU_04341	39165	No	High-quality	High-quality	96.19	0	Unclassified	multi-families	lysogenic	No	0
PN14RC|k141_536679_fragment_1	vOTU_04342	54519	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN14RC|k141_660877_1_fragment_1	vOTU_04343	115705	No	Medium-quality	Genome-fragment	53.75	0	Unclassified	multi-families	lysogenic	No	0
PN14RD|k141_1931364	vOTU_04344	24291	No	Medium-quality	Genome-fragment	79.99	0	Unclassified	multi-families	lytic	No	0
PN14RE|k141_1257099	vOTU_04345	43447	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN14RF|k141_1477090	vOTU_04346	38508	No	Medium-quality	Genome-fragment	60.28	0	Unclassified	multi-families	lysogenic	No	0
PN14RF|k141_245632	vOTU_04347	28463	No	Medium-quality	Genome-fragment	63.64	0	Unclassified	multi-families	lytic	No	0
PN14RH|k141_935706	vOTU_04348	72139	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN14RI|k141_129304	vOTU_04349	31686	No	High-quality	High-quality	90.89	0	Unclassified	multi-families	lytic	No	0
PN14RJ|k141_1186501	vOTU_04350	44584	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN14RJ|k141_45867	vOTU_04351	27032	No	Medium-quality	Genome-fragment	62.54	0	Unclassified	multi-families	lysogenic	No	0
PN14RK|k141_119277	vOTU_04352	46941	No	Medium-quality	Genome-fragment	78.72	0	Unclassified	multi-families	lysogenic	No	0
PN14RM|k141_277529	vOTU_04353	38623	No	Medium-quality	Genome-fragment	62.17	0	Unclassified	multi-families	lytic	No	0
PN14RM|k141_326609_1	vOTU_04354	36980	No	High-quality	High-quality	97.01	0	Unclassified	multi-families	lysogenic	No	0
PN14RM|k141_890597	vOTU_04355	30126	No	Medium-quality	Genome-fragment	72.85	0	Unclassified	multi-families	lytic	No	0
PN14RO|k141_1052326	vOTU_04356	17350	No	Medium-quality	Genome-fragment	74.94	0	Unclassified	multi-families	lytic	No	0
PN14RO|k141_34975	vOTU_04357	34824	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN14RP|k141_489455	vOTU_04358	33171	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN15RA|k141_149397	vOTU_04359	19056	No	Medium-quality	Genome-fragment	60.26	0	Unclassified	multi-families	lytic	No	0
PN15RA|k141_796770	vOTU_04360	28108	No	Medium-quality	Genome-fragment	52.49	0	Unclassified	multi-families	lytic	No	0
PN15RB|k141_1038531	vOTU_04361	25315	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN15RB|k141_1066434	vOTU_04362	30364	No	High-quality	High-quality	93.35	0	Unclassified	multi-families	lytic	No	0
PN15RB|k141_1280984	vOTU_04363	20961	No	High-quality	High-quality	90.88	0	Unclassified	multi-families	lytic	No	0
PN15RB|k141_378384	vOTU_04364	112105	No	Medium-quality	Genome-fragment	59.06	0	Unclassified	multi-families	lytic	No	0
PN15RB|k141_502789	vOTU_04365	23426	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN15RC|k141_1170328	vOTU_04366	106536	No	Medium-quality	Genome-fragment	73.36	0	Unclassified	multi-families	lytic	No	0
PN15RE|k141_1240851	vOTU_04367	16961	No	Medium-quality	Genome-fragment	75.17	0	Unclassified	multi-families	lytic	No	0
PN15RF|k141_1226945	vOTU_04368	15440	No	Medium-quality	Genome-fragment	61.94	0	Unclassified	multi-families	lytic	No	0
PN15RF|k141_248229	vOTU_04369	16908	No	Medium-quality	Genome-fragment	75.82	0	Unclassified	multi-families	lysogenic	No	0
PN15RF|k141_473823	vOTU_04370	25718	No	Medium-quality	Genome-fragment	62.66	0	Unclassified	multi-families	lytic	No	0
PN15RF|k141_495011	vOTU_04371	34667	No	Medium-quality	Genome-fragment	79.02	0	Unclassified	multi-families	lysogenic	No	0
PN15RG|k141_515062	vOTU_04372	60603	No	High-quality	High-quality	99.17	0	Unclassified	multi-families	lytic	No	0
PN15RI|k141_478632	vOTU_04373	20846	No	Medium-quality	Genome-fragment	59.02	0	Unclassified	multi-families	lytic	No	0
PN15RK|k141_62147	vOTU_04374	33136	No	High-quality	High-quality	91.08	0	Unclassified	multi-families	lysogenic	No	0
PN15RL|k141_715277	vOTU_04375	27119	No	Medium-quality	Genome-fragment	57.67	0	Unclassified	multi-families	lytic	No	0
PN15RM|k141_485008	vOTU_04376	20531	No	Medium-quality	Genome-fragment	66.44	0	Unclassified	multi-families	lytic	No	0
PN15RO|k141_1019726	vOTU_04377	30258	No	Medium-quality	Genome-fragment	51.09	0	Unclassified	multi-families	lysogenic	No	0
PN15RO|k141_265786	vOTU_04378	26587	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN15RP|k141_1306991	vOTU_04379	25507	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN15RP|k141_1463982	vOTU_04380	26517	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN15RP|k141_1525950	vOTU_04381	38999	No	High-quality	High-quality	99.86	0	Unclassified	multi-families	lytic	No	0
PN16RA|k141_472241	vOTU_04382	26424	No	High-quality	High-quality	93.75	0	Unclassified	multi-families	lytic	No	0
PN16RB|k141_1623486	vOTU_04383	32305	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN16RE|k141_499397	vOTU_04384	57849	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN16RE|k141_626270	vOTU_04385	17560	No	Medium-quality	Genome-fragment	76.57	0	Unclassified	multi-families	lytic	No	0
PN16RE|k141_711352	vOTU_04386	82600	No	Medium-quality	Genome-fragment	74.97	0	Unclassified	multi-families	lytic	No	0
PN16RH|k141_1054227	vOTU_04387	39628	No	Medium-quality	Genome-fragment	72.41	0	Unclassified	multi-families	lytic	No	0
PN16RL|k141_1458738	vOTU_04388	52439	No	Medium-quality	Genome-fragment	71.89	0	Unclassified	multi-families	lysogenic	No	0
PN16RM|k141_1239044	vOTU_04389	29760	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN16RM|k141_1370685	vOTU_04390	34979	No	Medium-quality	Genome-fragment	87.48	0	Unclassified	multi-families	lytic	No	0
PN16RN|k141_294050	vOTU_04391	33534	No	Medium-quality	Genome-fragment	79.86	0	Unclassified	multi-families	lytic	No	0
PN16RU|k141_1371239	vOTU_04392	37862	No	Medium-quality	Genome-fragment	67.38	0	Unclassified	multi-families	lysogenic	No	0
PN16RV|k141_1830663_fragment_1	vOTU_04393	39217	No	Medium-quality	Genome-fragment	66.42	0	Unclassified	multi-families	lysogenic	No	0
PN1CA|k141_571811	vOTU_04394	18901	No	Medium-quality	Genome-fragment	51.79	0	Unclassified	multi-families	lytic	No	0
PN1CD|k141_309050	vOTU_04395	26121	No	Medium-quality	Genome-fragment	71.59	0	Unclassified	multi-families	lytic	No	0
PN1CE|k141_1112715	vOTU_04396	26932	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN1CE|k141_729195	vOTU_04397	34865	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN1CF|k141_915102	vOTU_04398	40892	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN1CL|k141_1487416	vOTU_04399	150417	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN1GC|k141_47103	vOTU_04400	39012	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN1LH|k141_1033107	vOTU_04401	34194	No	Medium-quality	Genome-fragment	88.95	0	Unclassified	multi-families	lytic	No	0
PN1RD|k141_1448473	vOTU_04402	35939	No	Medium-quality	Genome-fragment	87.95	0	Unclassified	multi-families	lysogenic	No	0
PN1RD|k141_1717402	vOTU_04403	53088	No	High-quality	High-quality	95.54	0	Unclassified	multi-families	lytic	No	0
PN1RE|k141_1178097	vOTU_04404	16445	No	Medium-quality	Genome-fragment	50.43	0	Unclassified	multi-families	lytic	No	0
PN1RE|k141_85174	vOTU_04405	20280	No	High-quality	High-quality	90.75	0	Unclassified	multi-families	lysogenic	No	0
PN1RF|k141_1162470	vOTU_04406	42270	No	Medium-quality	Genome-fragment	57.54	0	Unclassified	multi-families	lysogenic	No	0
PN1RG|k141_722053	vOTU_04407	40847	No	High-quality	High-quality	95.43	0	Unclassified	multi-families	lysogenic	No	0
PN1RH|k141_1848620	vOTU_04408	50897	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN1RH|k141_286901	vOTU_04409	39417	No	High-quality	High-quality	92.03	0	Unclassified	multi-families	lytic	No	0
PN1RH|k141_2916572	vOTU_04410	18871	No	Medium-quality	Genome-fragment	57.49	0	Unclassified	multi-families	lytic	No	0
PN1RJ|k141_1020905	vOTU_04411	25370	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN1RK|k141_1256421	vOTU_04412	29771	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN1RK|k141_1648114	vOTU_04413	94122	No	High-quality	High-quality	98.36	0	Unclassified	multi-families	lytic	No	0
PN1RK|k141_1985411	vOTU_04414	43859	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN1RK|k141_2443338	vOTU_04415	26215	No	Medium-quality	Genome-fragment	50.86	0	Unclassified	multi-families	lytic	No	0
PN2CA|k141_1385142	vOTU_04416	59849	No	Medium-quality	Genome-fragment	51.43	0	Unclassified	multi-families	lysogenic	No	0
PN2CC|k141_247110_1	vOTU_04417	30651	No	Medium-quality	Genome-fragment	67.47	0	Unclassified	multi-families	lysogenic	No	0
PN2CE|k141_1103254	vOTU_04418	42080	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN2CE|k141_658188	vOTU_04419	24132	No	Medium-quality	Genome-fragment	51.5	0	Unclassified	multi-families	lytic	No	0
PN2CI|k141_128577	vOTU_04420	43960	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN2GJ|k141_173977_1	vOTU_04421	40614	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN2LI|k141_1462311	vOTU_04422	31795	No	Medium-quality	Genome-fragment	69.15	0	Unclassified	multi-families	lytic	No	0
PN2RG|k141_2237542	vOTU_04423	57608	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN2RG|k141_796967	vOTU_04424	15929	No	High-quality	High-quality	91.18	0	Unclassified	multi-families	lytic	No	0
PN3CF|k141_1196483	vOTU_04425	22537	No	Medium-quality	Genome-fragment	55.48	0	Unclassified	multi-families	lysogenic	No	0
PN3CG|k141_1605619	vOTU_04426	31599	No	Medium-quality	Genome-fragment	74.46	0	Unclassified	multi-families	lytic	No	0
PN3LA|k141_1548299_1	vOTU_04427	26199	No	Medium-quality	Genome-fragment	68.93	0	Unclassified	multi-families	lytic	No	0
PN3LB|k141_1439903	vOTU_04428	26123	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN3LD|k141_740999	vOTU_04429	27765	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN3LF|k141_699924	vOTU_04430	44059	No	High-quality	High-quality	96.01	0	Unclassified	multi-families	lytic	No	0
PN3LH|k141_442573_1	vOTU_04431	38865	Yes	High-quality	High-quality	100	18.39	Unclassified	multi-families	lytic	No	0
PN3RD|k141_1013746_1	vOTU_04432	50411	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN3RD|k141_285086	vOTU_04433	38146	No	Medium-quality	Genome-fragment	51.36	0	Unclassified	multi-families	lysogenic	No	0
PN3RF|k141_1413426	vOTU_04434	24557	No	Medium-quality	Genome-fragment	79.31	0	Unclassified	multi-families	lysogenic	No	0
PN3RG|k141_2386287	vOTU_04435	47053	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN4RA|k141_48464	vOTU_04436	148494	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN4RB|k141_1577344	vOTU_04437	30160	No	Medium-quality	Genome-fragment	82.43	0	Unclassified	multi-families	lytic	No	0
PN4RB|k141_1841846	vOTU_04438	37188	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN4RB|k141_561529	vOTU_04439	29033	No	Medium-quality	Genome-fragment	70.46	0	Unclassified	multi-families	lytic	No	0
PN4RE|k141_1880121_1	vOTU_04440	27456	No	Medium-quality	Genome-fragment	69.71	0	Unclassified	multi-families	lytic	No	0
PN4RG|k141_1233798	vOTU_04441	57815	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN5CC|k141_109442	vOTU_04442	31985	No	Medium-quality	Genome-fragment	50.49	0	Unclassified	multi-families	lysogenic	No	0
PN5CC|k141_472053_1	vOTU_04443	27532	No	Medium-quality	Genome-fragment	72.23	0	Unclassified	multi-families	lytic	No	0
PN5CC|k141_495003	vOTU_04444	32124	No	Medium-quality	Genome-fragment	85.73	0	Unclassified	multi-families	lysogenic	No	0
PN5CG|k141_169488	vOTU_04445	30595	No	Medium-quality	Genome-fragment	73.44	0	Unclassified	multi-families	lysogenic	No	0
PN5LA|k141_208116	vOTU_04446	30843	No	Medium-quality	Genome-fragment	71.21	0	Unclassified	multi-families	lysogenic	No	0
PN5LB|k141_574953	vOTU_04447	35191	No	Medium-quality	Genome-fragment	86.43	0	Unclassified	multi-families	lysogenic	No	0
PN5LD|k141_326693	vOTU_04448	41073	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN5LD|k141_556954_1	vOTU_04449	24064	No	Medium-quality	Genome-fragment	57.12	0	Unclassified	multi-families	lytic	No	0
PN5LD|k141_6485_1	vOTU_04450	37168	No	High-quality	High-quality	94.43	0	Unclassified	multi-families	lytic	No	0
PN5LH|k141_424434	vOTU_04451	34223	No	High-quality	High-quality	95.85	0	Unclassified	multi-families	lytic	No	0
PN5RA|k141_573284_1	vOTU_04452	45696	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN5RB|k141_704512	vOTU_04453	23820	No	Medium-quality	Genome-fragment	58.78	0	Unclassified	multi-families	lytic	No	0
PN5RC|k141_105377	vOTU_04454	22472	No	Medium-quality	Genome-fragment	57.36	0	Unclassified	multi-families	lysogenic	No	0
PN5RD|k141_292667_1	vOTU_04455	28452	No	High-quality	High-quality	96.38	0	Unclassified	multi-families	lytic	No	0
PN5RF|k141_122613	vOTU_04456	38298	No	Medium-quality	Genome-fragment	65.39	0	Unclassified	multi-families	lytic	No	0
PN5RG|k141_721209	vOTU_04457	39572	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN5RH|k141_652217_1	vOTU_04458	49106	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN5RH|k141_687059_fragment_1	vOTU_04459	56670	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN5RH|k141_938632	vOTU_04460	32332	No	Medium-quality	Genome-fragment	75.22	0	Unclassified	multi-families	lytic	No	0
PN6RB|k141_235041	vOTU_04461	27143	No	Medium-quality	Genome-fragment	55.55	0	Unclassified	multi-families	lytic	No	0
PN6RC|k141_2277006	vOTU_04462	29317	No	Medium-quality	Genome-fragment	51.21	0	Unclassified	multi-families	lytic	No	0
PN6RF|k141_401589	vOTU_04463	21589	No	Medium-quality	Genome-fragment	51.98	0	Unclassified	multi-families	lytic	No	0
PN6RG|k141_1255814_1	vOTU_04464	37523	No	Medium-quality	Genome-fragment	71.8	0	Unclassified	multi-families	lytic	No	0
PN6RH|k141_2318592	vOTU_04465	38830	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN6RJ|k141_1706780_1	vOTU_04466	36007	No	Medium-quality	Genome-fragment	70.28	0	Unclassified	multi-families	lytic	No	0
PN6RM|k141_1757500_1	vOTU_04467	38977	No	High-quality	High-quality	96.77	0	Unclassified	multi-families	lytic	No	0
PN6RO|k141_1029708	vOTU_04468	20093	No	Medium-quality	Genome-fragment	50.33	0	Unclassified	multi-families	lysogenic	No	0
PN6RO|k141_2930	vOTU_04469	23183	No	Medium-quality	Genome-fragment	59.77	0	Unclassified	multi-families	lytic	No	0
PN6RO|k141_548526_1	vOTU_04470	19845	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN6RS|k141_1521788	vOTU_04471	36498	No	High-quality	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN6RS|k141_376580	vOTU_04472	28071	No	Medium-quality	Genome-fragment	81.47	0	Unclassified	multi-families	lysogenic	No	0
PN7RD|k141_277140	vOTU_04473	19945	No	Medium-quality	Genome-fragment	86.72	0	Unclassified	multi-families	lytic	No	0
PN7RH|k141_1424573	vOTU_04474	21496	No	Medium-quality	Genome-fragment	62.39	0	Unclassified	multi-families	lytic	No	0
PN7RH|k141_162261	vOTU_04475	29270	No	Medium-quality	Genome-fragment	69.34	0	Unclassified	multi-families	lytic	No	0
PN7RH|k141_1711976	vOTU_04476	45879	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN7RI|k141_211400	vOTU_04477	13238	No	High-quality	High-quality	97.25	0	Unclassified	multi-families	lytic	No	0
PN7RI|k141_767818	vOTU_04478	22309	No	Medium-quality	Genome-fragment	53.14	0	Unclassified	multi-families	lysogenic	No	0
PN7RL|k141_599486	vOTU_04479	27895	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN7RL|k141_674344	vOTU_04480	42942	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN7RO|k141_1179618	vOTU_04481	43898	No	Medium-quality	Genome-fragment	77.14	0	Unclassified	multi-families	lytic	No	0
PN7RT|k141_1090174	vOTU_04482	28714	No	Medium-quality	Genome-fragment	80.15	0	Unclassified	multi-families	lytic	No	0
PN7RV|k141_1317604	vOTU_04483	268169	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN8RA|k141_759537_fragment_2	vOTU_04484	25463	No	Medium-quality	Genome-fragment	75.02	0	Unclassified	multi-families	lysogenic	No	0
PN8RD|k141_899038	vOTU_04485	16280	No	Medium-quality	Genome-fragment	71.63	0	Unclassified	multi-families	lytic	No	0
PN8RE|k141_1211542	vOTU_04486	17987	No	Medium-quality	Genome-fragment	53.29	0	Unclassified	multi-families	lytic	No	0
PN8RE|k141_591927	vOTU_04487	23765	No	High-quality	High-quality	95.6	0	Unclassified	multi-families	lytic	No	0
PN8RE|k141_939990	vOTU_04488	40270	No	High-quality	High-quality	91.62	0	Unclassified	multi-families	lytic	No	0
PN8RF|k141_466560	vOTU_04489	38956	No	High-quality	High-quality	92.63	0	Unclassified	multi-families	lysogenic	No	0
PN8RF|k141_516197	vOTU_04490	34375	No	Medium-quality	Genome-fragment	53.46	0	Unclassified	multi-families	lytic	No	0
PN8RG|k141_206724	vOTU_04491	46210	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN8RG|k141_256552	vOTU_04492	19544	No	Medium-quality	Genome-fragment	66.18	0	Unclassified	multi-families	lytic	No	0
PN8RH|k141_96852	vOTU_04493	25794	No	Medium-quality	Genome-fragment	63.54	0	Unclassified	multi-families	lytic	No	0
PN8RJ|k141_440495	vOTU_04494	31456	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN8RK|k141_370637	vOTU_04495	27583	No	Medium-quality	Genome-fragment	58.32	0	Unclassified	multi-families	lytic	No	0
PN8RK|k141_872106	vOTU_04496	54164	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN8RL|k141_1311457	vOTU_04497	22156	No	Medium-quality	Genome-fragment	52.94	0	Unclassified	multi-families	lytic	No	0
PN8RL|k141_617655	vOTU_04498	33352	No	Medium-quality	Genome-fragment	88.09	0	Unclassified	multi-families	lytic	No	0
PN8RM|k141_1267486_fragment_1	vOTU_04499	31803	No	Medium-quality	Genome-fragment	72.49	0	Unclassified	multi-families	lysogenic	No	0
PN8RM|k141_1275499	vOTU_04500	17128	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN8RM|k141_1773414	vOTU_04501	17936	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN8RR|k141_1104936	vOTU_04502	31086	No	Medium-quality	Genome-fragment	73.33	0	Unclassified	multi-families	lytic	No	0
PN8RR|k141_435205	vOTU_04503	18849	No	Medium-quality	Genome-fragment	88.96	0	Unclassified	multi-families	lytic	No	0
PN8RR|k141_495998	vOTU_04504	12159	No	Medium-quality	Genome-fragment	52.37	0	Unclassified	multi-families	lytic	No	0
PN8RS|k141_533328	vOTU_04505	159640	No	High-quality	High-quality	90.79	0	Unclassified	multi-families	lytic	No	0
PN9RB|k141_1265893	vOTU_04506	18865	No	Medium-quality	Genome-fragment	60.01	0	Unclassified	multi-families	lytic	No	0
PN9RE|k141_381841	vOTU_04507	34107	No	Medium-quality	Genome-fragment	77.37	0	Unclassified	multi-families	lytic	No	0
PN9RJ|k141_1618569	vOTU_04508	39193	No	High-quality	High-quality	97.02	0	Unclassified	multi-families	lytic	No	0
PN9RJ|k141_1941915	vOTU_04509	38326	No	Complete	High-quality	100	0	Unclassified	multi-families	lytic	No	0
PN9RK|k141_719258	vOTU_04510	19819	No	Medium-quality	Genome-fragment	50.38	0	Unclassified	multi-families	lysogenic	No	0
PN9RO|k141_823393	vOTU_04511	25647	No	Medium-quality	Genome-fragment	64.23	0	Unclassified	multi-families	lytic	No	0
PN10RR|k141_1986048	vOTU_04512	12100	No	Complete	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN11RG|k141_1893374	vOTU_04513	8580	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
PN12RJ|k141_1777278	vOTU_04514	6393	No	High-quality	High-quality	100	0	Unclassified	multi-families	lysogenic	No	0
